cell_suspension.biomaterial_core.biomaterial_id,inferred_cell_type,cell_suspension.provenance.document_id
D26Dn26G10,pTEL.24.PAX6,9a4520f6-07cd-44b8-b23a-fc62ab23888e
D26Dn26H01,pTEL.24.PAX6,d70c6f84-dc03-40d5-95b6-3ae9c10a3749
D26Dn26H04,pTEL.24.PAX6,1609d4af-b60f-4985-b208-cccc376e4f53
D26Dn26H06,pTEL.24.PAX6,c2123376-738e-491f-ba56-668bf54e9e2c
D26Dn26H08,pTEL.24.PAX6,e10c9b08-e768-44a3-b1c9-2d11f3bad3e7
D26Dn26H09,pTEL.24.PAX6,04320a10-df31-4db1-97db-387cce4b2444
D26Dp28F07,pTEL.24.PAX6,e18e360e-a9bb-439f-b956-45e69bebdaa0
D54Dn13D02,pTEL.54.PAX6,9cb4d24f-8abf-4201-96a6-7f714de054c2
D54Dn13D08,pTEL.54.PAX6,da536e51-7fa9-4f8c-84da-faa9fb0a36c4
D54Dn13H11,pTEL.54.PAX6,70964db8-0d1a-422a-81d8-1d89895cace5
D54Dn15A01,pTEL.54.PAX6,8d66abdb-9879-4669-881b-d804bec4aea8
D54Dn15A02,pTEL.54.PAX6,0f2751d9-fa75-4149-9a78-af88b829cf16
D54Dn15A03,pTEL.54.PAX6,4525ffed-f800-4c44-85aa-3d43c929b655
D54Dn15A04,pTEL.54.PAX6,c21f57b1-7ddb-4464-abb4-ad581426891f
D54Dn15A07,pTEL.54.PAX6,aae3ce34-d73f-40c5-981b-2797d3e904f7
D54Dn15A08,pTEL.54.PAX6,3aacf8d0-41a3-4aa1-a726-2b24820f49b3
D54Dn15A09,pTEL.54.PAX6,3afab3f4-dfca-4665-a832-7a0c3bc41979
D54Dn15A10,pTEL.54.PAX6,0d45f90c-aa36-459c-ac9f-9ab806547a11
D54Dn15B01,pTEL.54.PAX6,bb2047af-fa10-4610-bb7e-efdbd481d756
D54Dn15B02,pTEL.54.PAX6,c415a8ea-7ab1-427d-a6a9-3599c8fc8851
D54Dn15B04,pTEL.54.PAX6,7d631c94-3569-4be7-9d37-d02608cc3687
D54Dn15B08,pTEL.54.PAX6,a3f869bb-1d7e-4285-b85a-b4441be0dc95
D54Dn15B09,pTEL.54.PAX6,b1440c53-e807-4d82-95ef-c7dd52a65f16
D54Dn15B10,pTEL.54.PAX6,5494703c-3732-4d47-b037-7e70fa4d45bb
D54Dn15B11,pTEL.54.PAX6,f440258d-ae07-4c3b-b200-9d49fa2c7a7e
D54Dn15C04,pTEL.54.PAX6,f78f3ed1-dca9-4e23-8050-04b3e4836c8c
D54Dn15C05,pTEL.54.PAX6,fc75465a-8beb-42d0-aff5-d5bfb521e164
D54Dn15C08,pTEL.54.PAX6,408eb66d-bb9c-440d-9fd6-4895b35cee72
D54Dn15C09,pTEL.54.PAX6,ea11986c-3920-4560-bac1-fe208929e620
D54Dn15C10,pTEL.54.PAX6,22afd171-7db7-4a81-934a-879c2eb64b57
D54Dn15D01,pTEL.54.PAX6,5c06df2f-8fda-4bdf-8257-05f753bda93e
D54Dn15D03,pTEL.54.PAX6,00aa70ed-e212-4c6a-801d-8eda17242514
D54Dn15D06,pTEL.54.PAX6,6043eba7-ee2a-4f80-9070-c1e2e17d84ac
D54Dn15D11,pTEL.54.PAX6,53dc4f67-9686-4c16-ad67-4814be61a1f2
D54Dn15E05,pTEL.54.PAX6,61e7b56d-5bf6-454b-a7c1-0bb26a8c4426
D54Dn15E06,pTEL.54.PAX6,70ab6c41-ed6c-41fe-ad25-6104f92cef5c
D54Dn15E10,pTEL.54.PAX6,6f9a1623-7882-4c5d-a057-83f257c3468d
D54Dn15E11,pTEL.54.PAX6,9e243347-7f82-496a-844e-80889100734a
D54Dn15F01,pTEL.54.PAX6,4426466c-afcd-499d-9f3e-9a6e5590f7d9
D54Dn15F02,pTEL.54.PAX6,588f21f1-5afd-4b2c-918d-f661e254780c
D54Dn15F03,pTEL.54.PAX6,b3c2dcf3-98fa-4f6a-aa9f-e0b05c4de9b5
D54Dn15F05,pTEL.54.PAX6,1026c171-3657-4128-85ac-501977a67946
D54Dn15F06,pTEL.54.PAX6,600a028a-ad14-446f-854e-a64a8dcc6bdc
D54Dn15F07,pTEL.54.PAX6,fa2b6bee-d6d4-47a8-8cd8-2396ffbeaa3a
D54Dn15F08,pTEL.54.PAX6,01ad7a89-0262-4824-a603-1c29e9b2b8be
D54Dn15F09,pTEL.54.PAX6,e7ca566d-b9dd-4d9a-ba80-eb40128618f0
D54Dn15F11,pTEL.54.PAX6,c9dc8613-6d8c-4978-b75c-d3e33695160a
D54Dn15G01,pTEL.54.PAX6,4a93de6f-b056-4a37-9372-7e94f6d719f2
D54Dn15G02,pTEL.54.PAX6,8d89b3ff-b498-453c-8a82-532e3c1c210a
D54Dn15G03,pTEL.54.PAX6,2455ab45-589a-4320-83e7-8af9ec0c45ae
D54Dn15G04,pTEL.54.PAX6,4fd8ff4a-ea66-4414-a879-a453fe27c5a4
D54Dn15G05,pTEL.54.PAX6,0c600ed4-367f-494a-8a55-6c7fec767d93
D54Dn15G08,pTEL.54.PAX6,8ee840fb-f1d7-413f-ae12-28b87be0f21e
D54Dn15G10,pTEL.54.PAX6,20eebfb2-f0d1-4007-8fd9-44766f362bde
D54Dn15G11,pTEL.54.PAX6,3ac17ebd-d280-412e-975f-9fb599e9dce9
D54Dn15H02,pTEL.54.PAX6,f63318f8-a1b5-442d-9361-4b1204effb72
D54Dn15H03,pTEL.54.PAX6,c8c479ec-19af-4fa3-8e6d-dfbf8076b24b
D54Dn15H04,pTEL.54.PAX6,bf4d0fca-1809-4088-8f89-6ea250b86e63
D54Dn15H05,pTEL.54.PAX6,4c0bcace-5974-4086-8c51-479fb43b6294
D54Dn15H06,pTEL.54.PAX6,14a95b61-3739-401b-8bb4-c3a630ec3b99
D54Dn15H09,pTEL.54.PAX6,2bdaec55-c3cd-4545-bead-68f389744810
D54Dn15H10,pTEL.54.PAX6,528af011-3962-427e-b7f6-c7357354505c
D54Dn15H11,pTEL.54.PAX6,80fa4b6a-d3fa-4d27-af69-7179abd8ccd3
D54Dn25SKB04,pTEL.54.PAX6,90913a67-3478-45a7-8b5e-97b2c64f18f1
D100Dn20A06,pTEL.100.CRH,b29e36ea-de51-4d36-bd34-a021017f33ba
D100Dn20D11,pTEL.100.CRH,1e259d51-5faa-4bd5-97e5-2ed860e71527
D100Dn20F04,pTEL.100.CRH,3215f601-925e-4b6a-9709-85cb4d3f8f30
D100Dn21A01,pTEL.100.CRH,584acabb-af22-492c-a216-fd6b40f64f40
D100Dn21A03,pTEL.100.CRH,28edb108-5515-492c-abe5-d7d9b72eee02
D100Dn21A04,pTEL.100.CRH,9ca11ef5-f211-4999-9778-89b62bdbb9f9
D100Dn21A05,pTEL.100.CRH,a1bf3e60-1e38-4047-a218-64776fbdca29
D100Dn21A09,pTEL.100.CRH,6e92582d-e93a-4af6-b8d6-a19fa5f48ab9
D100Dn21A10,pTEL.100.CRH,130cc598-7ee4-452f-b7c5-a549608651da
D100Dn21C02,pTEL.100.CRH,0b7c9877-edab-4c3f-b25a-781d4e888462
D100Dn21C07,pTEL.100.CRH,4eb75002-3995-4084-a9b8-79ac0844ae3b
D100Dn21D03,pTEL.100.CRH,15652e6f-a092-4b84-9073-f1ac6f6b2ba5
D100Dn21D04,pTEL.100.CRH,163b3a83-47aa-43a2-96da-c4e8e13997bb
D100Dn21E10,pTEL.100.CRH,c1543ba6-2a16-45ce-87a4-b6d4a3eef853
D100Dn21F02,pTEL.100.CRH,54cde35a-546a-4368-8b0e-616d82a2538a
D100Dn21F11,pTEL.100.CRH,442a7a98-fe23-4499-91bd-de5460ed7a7f
D100Dn21G01,pTEL.100.CRH,9353b9d8-4277-48d3-b940-28e407ae602b
D100Dn21G08,pTEL.100.CRH,b11f9d55-c4c7-4ccb-9337-aaaa1b5bd70e
D100Dn21G10,pTEL.100.CRH,e57a91b8-0513-48e5-9b1e-77578e629720
D100Dn21H01,pTEL.100.CRH,77e1becf-3f0b-4d55-9d3a-e352bd30255b
D100Dn21H05,pTEL.100.CRH,60faa24b-b152-4238-8d64-d9fc873b4eca
D100Dn21H08,pTEL.100.CRH,909953a2-a21a-4623-ab05-5ab72b46b9d9
D100Dn21H10,pTEL.100.CRH,5042cc7f-77af-409d-9754-2ed1b824aba4
D100Dn27A02,pTEL.100.CRH,f4d00bfa-7e9e-467d-bcfa-84907fac669a
D100Dn27A08,pTEL.100.CRH,8193e4bb-f25a-41c1-ba6a-31c5f8c910de
D100Dn27B02,pTEL.100.CRH,1b183bc2-a7ed-4629-91ca-4b726cbfbb89
D100Dn27B03,pTEL.100.CRH,b25cb233-8789-4cb4-b041-da562f9901f7
D100Dn27B04,pTEL.100.CRH,ec024a5b-5df8-4c02-bcd3-4a14c5a588e7
D100Dn27B06,pTEL.100.CRH,4b13fa5d-21bc-44c4-b18a-2db0399a9ad1
D100Dn27B07,pTEL.100.CRH,0d7e0b2c-de2f-44c6-9d05-fd717435c96f
D100Dn27B10,pTEL.100.CRH,b39e6614-acb2-48b8-964f-05e1100d7e5b
D100Dn27C03,pTEL.100.CRH,ee5161bd-51c5-4fda-bef1-5958b9c28874
D100Dn27C04,pTEL.100.CRH,7afc9938-e696-417e-88e2-cae60d7808a3
D100Dn27D02,pTEL.100.CRH,7ef89dad-74a2-40e3-93f7-898cf9f663fb
D100Dn27D03,pTEL.100.CRH,8b2a5925-aa50-4ecc-93d9-7fa8915e8c9f
D100Dn27D07,pTEL.100.CRH,a7be58f9-e378-497d-b5e7-dd5d5f5a4d28
D100Dn27E02,pTEL.100.CRH,aed167d2-6476-4323-bf9c-c0f64c3194a7
D100Dn27E04,pTEL.100.CRH,de6aa601-bff5-4648-8c1b-2401dfc70d64
D100Dn27E07,pTEL.100.CRH,6a6ebdfb-b659-4168-8753-05ce62ac8e1a
D100Dn27F01,pTEL.100.CRH,18d573b9-c917-4458-a447-80b30eaeb377
D100Dn27F05,pTEL.100.CRH,66cbd642-0e10-4d23-b2d7-e3f913a28b24
D100Dn27G01,pTEL.100.CRH,9bc6648b-2878-4509-82ec-ed81bcaaffee
D100Dn27G02,pTEL.100.CRH,67aedf1d-8a29-4df1-ae29-1ea94b0e2b99
D100Dn27G05,pTEL.100.CRH,82aa226b-afdf-437c-a232-84f999af0969
D100Dn27G09,pTEL.100.CRH,1bfa221e-8d36-4d38-b34d-13de371a4b57
D100Dn27G11,pTEL.100.CRH,e320ef29-fe6e-4837-b5f6-24de8160552c
D100Dn27H04,pTEL.100.CRH,947b7ac6-4462-4c11-a390-5c035802802d
D100Dn27H06,pTEL.100.CRH,5e08e941-1bb9-4026-b3e8-01001e0888ed
D100Dp10E02,pTEL.100.CRH,7c450498-3824-41ca-8bb2-bd7610ceacb0
D100Dp10F04,pTEL.100.CRH,04344290-4a74-4262-86ff-e36b70e00de7
D100Dp10F06,pTEL.100.CRH,5f1c4abf-4590-4241-adfd-9dd418a12bea
D100Dp10H05,pTEL.100.CRH,d3af99de-df2f-4249-81d1-6f500927e42b
D100Dp10H06,pTEL.100.CRH,1da3bf50-b88f-4dce-bc6c-9fb471627e17
D100Dn20A01,pTEL.100.OLIG1,9d58fadc-dd5c-47c1-a6bd-f509fcd5feb0
D100Dn20A04,pTEL.100.OLIG1,a385cf73-4ccf-4a06-8dd0-e08fb4a0f7ef
D100Dn20A08,pTEL.100.OLIG1,6ca6ff83-01ec-4d7d-b846-eab6c291f4d1
D100Dn20B01,pTEL.100.OLIG1,3cf0d8a4-9fd9-47cc-adac-fca60b043094
D100Dn20D02,pTEL.100.OLIG1,e6d03e00-3b5b-4c79-b916-5a9dd3cc942a
D100Dn20D07,pTEL.100.OLIG1,5588e507-e2ac-4102-a9d8-3191967aa632
D100Dn20E01,pTEL.100.OLIG1,6e22534e-f6b1-4b80-ad25-1c4732757e9e
D100Dn20E04,pTEL.100.OLIG1,71878246-9d5a-4a39-898f-1c693ec60f3f
D100Dn21A06,pTEL.100.OLIG1,39c892dc-3d86-45e1-831b-f48e7688ef52
D100Dn21A07,pTEL.100.OLIG1,3e833c5d-893f-43ee-ba19-3a89a8de0656
D100Dn21B01,pTEL.100.OLIG1,e79682ef-a5cb-41be-926e-c4500ac3055b
D100Dn21C06,pTEL.100.OLIG1,0821c52e-70b7-461d-9721-19c07c4abbb8
D100Dn21C08,pTEL.100.OLIG1,10e0882e-e5df-4570-b633-a10c6d3e2c25
D100Dn21D09,pTEL.100.OLIG1,bc2388e2-2fca-45d7-b876-6a0bcb1fc6bf
D100Dn21E01,pTEL.100.OLIG1,84aed158-dae8-4156-8598-f601f919e85d
D100Dn21F03,pTEL.100.OLIG1,1e2e1a5a-faf4-4005-889e-d863b1edf0b2
D100Dn21F08,pTEL.100.OLIG1,300bc4dd-18bf-41a5-b431-cc8735612115
D100Dn21F09,pTEL.100.OLIG1,3e6c3330-df24-4f60-a296-e9a4968465c2
D100Dn21F10,pTEL.100.OLIG1,848e7b02-daff-4d8c-95dd-d177b9124042
D100Dn21G03,pTEL.100.OLIG1,2e4a8acd-f735-49f6-91e3-1cbde4211188
D100Dn21G07,pTEL.100.OLIG1,8405b1a3-8545-478f-91ed-03d863f6ddb9
D100Dn27A04,pTEL.100.OLIG1,ecc56f54-3307-456b-9574-d9503b267769
D100Dn27A05,pTEL.100.OLIG1,7c1cad46-b514-49ca-b88b-f5535f9bbadd
D100Dn27A06,pTEL.100.OLIG1,58855dd1-8a57-4184-9345-2def533356e0
D100Dn27A10,pTEL.100.OLIG1,a1dab382-5e0a-416d-8bc5-815c5fe2fa13
D100Dn27B09,pTEL.100.OLIG1,3ce9d716-de0d-4d6f-ad39-e9bf6ea2c3b9
D100Dn27C06,pTEL.100.OLIG1,d0313748-3a78-4742-98ec-cae8b57e4423
D100Dn27D08,pTEL.100.OLIG1,910feb4c-255c-43f4-8db4-62c3d23e883f
D100Dn27E05,pTEL.100.OLIG1,c347f63e-0d9a-4bb5-bf67-1fc43163a79f
D100Dn27E09,pTEL.100.OLIG1,6468724e-a95b-4307-9cc9-c016f1297453
D100Dn27F02,pTEL.100.OLIG1,13a01b44-300d-4a73-b9b7-671a4ef4203a
D100Dn27H01,pTEL.100.OLIG1,c160d846-80cf-4c15-a1fa-8ab69391c4c7
D100Dn27H10,pTEL.100.OLIG1,60cd6509-de55-4118-a901-9bb77d08f6ea
D100Dp17G11,pTEL.100.OLIG1,c962c4b0-ebfc-4ff5-94da-f1c098f40fea
D100Dp24G08,pTEL.100.OLIG1,43288b73-9aa3-4b3c-8de2-9602148102f2
D100Dp24G10,pTEL.100.OLIG1,869fba87-9666-4fd7-8761-638c75718a40
D26Dn6A11,pMGE.24.NKX2-1,b891a9b5-9454-428b-bffa-0d8e326b6a98
D26Dn6C08,pMGE.24.NKX2-1,44e0e6d3-47d8-4d61-a69d-2335fc3a2a86
D26Dn6E05,pMGE.24.NKX2-1,ac49ecc5-6041-44a0-9d8e-de93fdbd19f7
D26Dn6E09,pMGE.24.NKX2-1,b8ac0e27-39f4-4c82-8c1b-4defea41595a
D26Dn6H07,pMGE.24.NKX2-1,034b8730-ad74-487e-a7f6-c9f3b80650dc
D26Dn16A01,pMGE.24.NKX2-1,fc424237-ef98-4910-832d-6eceb4a5f25c
D26Dn16A02,pMGE.24.NKX2-1,8b7ea5f0-a73f-4821-b58b-e2e5eacb5d2d
D26Dn16A03,pMGE.24.NKX2-1,168352f5-570b-47aa-9b4c-89cb110468ce
D26Dn16A05,pMGE.24.NKX2-1,9e88159c-5cb1-48f4-bb70-58e8f84611c7
D26Dn16A07,pMGE.24.NKX2-1,d5a87fab-d35c-4919-b23a-cb1761d607f7
D26Dn16A08,pMGE.24.NKX2-1,6a83d060-a1fb-4e6d-a1f0-7253ffe0bcab
D26Dn16A09,pMGE.24.NKX2-1,8234327c-7b6b-47ad-a8e2-86bbc8aafa4c
D26Dn16A11,pMGE.24.NKX2-1,1d576ae9-fbfb-48c1-87f1-183c2531a25b
D26Dn16B04,pMGE.24.NKX2-1,993485f7-0406-4a27-8960-c5ee51de2d1d
D26Dn16B05,pMGE.24.NKX2-1,0b3a7289-7f35-4e7d-ae17-e6c1ec087bb9
D26Dn16B06,pMGE.24.NKX2-1,c97bf344-9854-48f3-a2ef-c599c1fd5b91
D26Dn16B07,pMGE.24.NKX2-1,ff2b6991-95b3-46e7-b40a-a6c668e2eadd
D26Dn16B08,pMGE.24.NKX2-1,e5ddea7e-33b9-4742-9b0a-f53e4aff242b
D26Dn16B09,pMGE.24.NKX2-1,61acd120-5fd8-48f3-9fc8-353bbe479236
D26Dn16B11,pMGE.24.NKX2-1,bfa94645-cc4a-4105-b917-19ed47ac1fea
D26Dn16C01,pMGE.24.NKX2-1,1e24161c-8bc5-4d63-9f15-cd39085dee61
D26Dn16C02,pMGE.24.NKX2-1,99a900f8-934f-491b-97e6-7804af52f920
D26Dn16C04,pMGE.24.NKX2-1,429f97c5-ef7a-495d-9077-e550f504bd3a
D26Dn16C06,pMGE.24.NKX2-1,84dc7abe-a6d4-4eaa-b669-d60e83563b75
D26Dn16C07,pMGE.24.NKX2-1,5a92638b-e8cc-4fdc-b1ff-e4dcb120ab9d
D26Dn16C08,pMGE.24.NKX2-1,038d32f1-5f92-4113-8bf8-c581deea6b9c
D26Dn16C11,pMGE.24.NKX2-1,4330e403-5cc2-4555-b5e4-4b25761f3145
D26Dn16D01,pMGE.24.NKX2-1,05eab3af-2179-413b-a1c9-63e822209dfd
D26Dn16D02,pMGE.24.NKX2-1,723ac03e-7ce3-4319-9a0e-529b6f1d3413
D26Dn16D04,pMGE.24.NKX2-1,ce300811-c6d5-456a-9e15-8ec4e9ec2516
D26Dn16D08,pMGE.24.NKX2-1,58a5dd21-996f-4878-89a5-653022a0dd00
D26Dn16D09,pMGE.24.NKX2-1,25524c1d-a162-464b-8d4c-d80cbdd87baf
D26Dn16D10,pMGE.24.NKX2-1,d04e0329-217d-436d-a9ac-b1b3fbe2dcdf
D26Dn16E01,pMGE.24.NKX2-1,13205660-3d04-4811-83ac-5caebff53ed5
D26Dn16E02,pMGE.24.NKX2-1,cfd74446-27b2-43bd-b388-e66800dd8425
D26Dn16E03,pMGE.24.NKX2-1,4c273384-ac40-451f-87ea-85f842f870ec
D26Dn16E07,pMGE.24.NKX2-1,4bd36224-47b0-4c9d-a0f7-44408d553288
D26Dn16E08,pMGE.24.NKX2-1,56029b1c-3eb6-4087-8653-9f263e212342
D26Dn16E09,pMGE.24.NKX2-1,4b53330a-b579-4a04-9847-f35169fc6fe1
D26Dn16E11,pMGE.24.NKX2-1,fad6f515-807c-4de9-a49b-93ac9b017219
D26Dn16F01,pMGE.24.NKX2-1,638a1b79-898c-431b-b9ee-dbd1347db491
D26Dn16F02,pMGE.24.NKX2-1,8efdffdf-9d57-4cd4-933e-72cbd6ed8a42
D26Dn16F09,pMGE.24.NKX2-1,d7516f15-2d42-49da-b7d2-37ed1cdbe232
D26Dn16G02,pMGE.24.NKX2-1,e0cd4aff-54e3-430f-8d73-5179653944b9
D26Dn16G03,pMGE.24.NKX2-1,7e2be7c8-eda0-41ad-b7a3-68d5d18b8143
D26Dn16G07,pMGE.24.NKX2-1,f0245e66-2267-409f-b71a-b825b9bedc44
D26Dn16G08,pMGE.24.NKX2-1,943db4f1-4e29-4010-8d37-4bea6d0e10a8
D26Dn16G10,pMGE.24.NKX2-1,837fa548-4e0d-41f7-a6b0-de1121f1c285
D26Dn16G11,pMGE.24.NKX2-1,401824e3-5aea-4774-8617-d96b4c73a8bc
D26Dn16H01,pMGE.24.NKX2-1,aac84c5f-f2f5-4c87-9fcc-03038d293455
D26Dn16H04,pMGE.24.NKX2-1,ed6e42a2-3ee1-4e6b-91ac-5828b6be23fc
D26Dn16H07,pMGE.24.NKX2-1,37711199-7638-4703-9b5c-693fbed2d8ea
D26Dn16H08,pMGE.24.NKX2-1,04c97b20-7d32-4186-bbdb-0a23dc80725a
D26Dn16H11,pMGE.24.NKX2-1,0a08ec86-2d30-455a-9e6a-847dcdd56f5e
D26Dn26A02,pMGE.24.NKX2-1,ff0f4028-05ce-4975-be4b-2a4d5ee05215
D26Dn26A04,pMGE.24.NKX2-1,0e5da658-510b-4353-98dd-d16394e1a817
D26Dn26A05,pMGE.24.NKX2-1,bcd700ad-63c3-418d-b618-3fd9834626b8
D26Dn26A07,pMGE.24.NKX2-1,4226e92a-643d-481b-b42c-ad3639f18975
D26Dn26A08,pMGE.24.NKX2-1,41af1f36-d663-4a02-bfc4-bec63e3809a6
D26Dn26B03,pMGE.24.NKX2-1,2b78c165-6f21-4bf6-b1a0-df376bffbd1a
D26Dn26C02,pMGE.24.NKX2-1,c42b42fa-7b43-4569-ab4a-a995689864ce
D26Dn26C04,pMGE.24.NKX2-1,78f64548-963f-49e7-b1e1-c6af176981a2
D26Dn26C08,pMGE.24.NKX2-1,138e41b3-2f13-48c6-9812-4ebe3b18bcbf
D26Dn26D03,pMGE.24.NKX2-1,edf5d843-bfb5-4a57-8cf7-d9122bd8b050
D26Dn26D04,pMGE.24.NKX2-1,501fb2aa-be81-45e0-88f9-fa285b3d33e5
D26Dn26D05,pMGE.24.NKX2-1,a156f289-2511-446a-ab56-61e62dd79d64
D26Dn26D07,pMGE.24.NKX2-1,26aedb3b-6f87-4ac8-8a0c-0279d63907e2
D26Dn26E01,pMGE.24.NKX2-1,ae7ff265-cc7c-4573-b0f4-b435059de14a
D26Dn26E02,pMGE.24.NKX2-1,7bae0e7c-5a67-4d87-ab2f-54e3588dbaa4
D26Dn26E06,pMGE.24.NKX2-1,7ad7380a-ffd4-4e15-aa73-aa8f1fa15844
D26Dn26E07,pMGE.24.NKX2-1,a9db1fdb-c55a-4f54-864b-0a7d02a71363
D26Dn26E09,pMGE.24.NKX2-1,53a333d7-de7d-421e-8232-c76169ac1389
D26Dn26E10,pMGE.24.NKX2-1,79b44e14-50f6-4703-97dd-4fab3f2d18d6
D26Dn26E11,pMGE.24.NKX2-1,cda5871a-93a3-45f8-ad7b-72a3e19bb004
D26Dn26F01,pMGE.24.NKX2-1,9513d85f-7eae-44ad-89fe-30616a9dcc55
D26Dn26F03,pMGE.24.NKX2-1,1bce1cab-68a9-4368-b7fa-4c20907641ab
D26Dn26F06,pMGE.24.NKX2-1,fbe1b154-ffd4-4900-b563-92ecaebe7657
D26Dn26F07,pMGE.24.NKX2-1,b27d3dc5-dc1c-460d-bf3a-69ab55fd0b1b
D26Dn26F10,pMGE.24.NKX2-1,3e3ed4e8-e10c-4441-b6fc-ed72073e1fc0
D26Dn26G04,pMGE.24.NKX2-1,c083d11a-5cec-4d67-8316-20076ce254cd
D26Dn26G05,pMGE.24.NKX2-1,ed4b7fba-1123-48f6-ac3f-0b31f526457d
D26Dn26G11,pMGE.24.NKX2-1,265a783e-55a4-45ef-b0af-ecee7e8f13f1
D26Dn26H02,pMGE.24.NKX2-1,b044802f-f386-4cc7-a3f5-c430f4b56ed8
D26Dn26H03,pMGE.24.NKX2-1,cbfa7825-81df-4d94-b8aa-08669bc958b8
D26Dn26H07,pMGE.24.NKX2-1,6bd92cd2-611b-4760-98a1-68aff231be57
D26Dn26H10,pMGE.24.NKX2-1,931e96d7-df18-4630-b2a6-b1c824c26879
D26Dn26H11,pMGE.24.NKX2-1,17869151-b5b4-4f1d-b3c2-23ab79315766
D26Dp4H11,pMGE.24.NKX2-1,d10f531e-377d-4b95-883a-e9f8f182bbb6
D26Dp28B04,pMGE.24.NKX2-1,470be895-f5b2-4913-b76f-4081a8dde82a
D54Dn13A01,pMGE.54.CRABP2,631c510f-1bec-48f3-ad23-c8178bb98c96
D54Dn13A04,pMGE.54.CRABP2,f19d6cbd-e153-436f-9ae1-b445543e7f3d
D54Dn13A11,pMGE.54.CRABP2,50522f20-d916-4223-8b9d-0c27d809119e
D54Dn13B02,pMGE.54.CRABP2,e48985ac-19f8-46d0-b4af-2eaaaca17a6d
D54Dn13B09,pMGE.54.CRABP2,8bbce731-b56d-44c2-ac38-f0abd9bf56bc
D54Dn13C03,pMGE.54.CRABP2,c843bd2f-d152-4d69-bb21-b1d9d57e4eb0
D54Dn13C05,pMGE.54.CRABP2,c69b74b9-cfec-4361-8654-9eaf9e1e0e96
D54Dn13C07,pMGE.54.CRABP2,056d8492-f30c-4dbc-9ae4-b06a3cce4917
D54Dn13C09,pMGE.54.CRABP2,ae50fe62-9eef-4103-82eb-6a18e3ba9e70
D54Dn13C10,pMGE.54.CRABP2,8da74f23-e96c-41c0-97dd-a6cd99d176a3
D54Dn13D01,pMGE.54.CRABP2,6b3df0c1-9471-41df-aab4-c2b9c75f01e5
D54Dn13D11,pMGE.54.CRABP2,fa4bb4a4-14dc-45bb-b285-6713696cc292
D54Dn13E01,pMGE.54.CRABP2,9829bf77-5eb8-45dd-9b85-259c61494efc
D54Dn13E06,pMGE.54.CRABP2,83c47d98-0b2d-4745-a590-af38cb9aeec4
D54Dn13E07,pMGE.54.CRABP2,f7092512-af7b-44ac-ab4c-c4eeae69e7ac
D54Dn13E10,pMGE.54.CRABP2,4d96cb97-6ea6-4f5d-b5f5-2678cd79b06a
D54Dn13F03,pMGE.54.CRABP2,c04a0f87-d6f0-4a22-810f-6b1b758dd7bf
D54Dn13F04,pMGE.54.CRABP2,b05e9b7e-2e92-4a0a-b3fc-f33241d7a13e
D54Dn13F05,pMGE.54.CRABP2,86e7a585-7831-487f-90b5-769908da0e74
D54Dn13F09,pMGE.54.CRABP2,5cdc5b30-65aa-45ff-8f88-5a310d782cd7
D54Dn13F11,pMGE.54.CRABP2,a1694ddc-e919-4508-af33-08105b6a7a7c
D54Dn13G08,pMGE.54.CRABP2,f548f72f-a777-4b47-9ef0-2feff44d07df
D54Dn13G09,pMGE.54.CRABP2,182f997f-c78f-4c82-b3ab-051bbbc92f2a
D54Dn13G11,pMGE.54.CRABP2,1687b1d5-2418-418c-9d01-bed2d73475f9
D54Dn13H03,pMGE.54.CRABP2,498a7a82-4306-4d81-ae15-b4afa43b9e24
D54Dn15C03,pMGE.54.CRABP2,98519760-0bb3-4e6a-9213-3007b02b4818
D54Dn15D02,pMGE.54.CRABP2,49ac880f-f410-4b87-88da-1fe82ebd8c27
D54Dn13A03,pMGE.54.SPARCL1,76a17980-5853-4429-afa5-d36e13e2a349
D54Dn13A05,pMGE.54.SPARCL1,0f98ec46-7954-467a-b391-7c25fa5a3d7c
D54Dn13A07,pMGE.54.SPARCL1,13cc8f44-084c-431e-af8f-4c1b99fbaaf9
D54Dn13B05,pMGE.54.SPARCL1,e74eaf20-33d5-4ee7-8b47-f1897fe3397f
D54Dn13B10,pMGE.54.SPARCL1,bef13f67-8b3f-459c-8397-fa88413f9dcf
D54Dn13B11,pMGE.54.SPARCL1,a18b76fa-da0c-4a80-96ce-f3933dcf4e7f
D54Dn13C11,pMGE.54.SPARCL1,2d785ce5-54ce-4b35-9765-2c96fb992c92
D54Dn13D03,pMGE.54.SPARCL1,861dbe79-4e84-4749-b3a7-1a7986eda85f
D54Dn13D04,pMGE.54.SPARCL1,035dcdfa-f51c-4165-9933-0dfa81099add
D54Dn13D07,pMGE.54.SPARCL1,ded2ed32-c332-4dde-9049-1f0d942f1f1b
D54Dn13E02,pMGE.54.SPARCL1,26197693-4955-4c7b-afb9-f1abbf02d5f1
D54Dn13E08,pMGE.54.SPARCL1,5373a7a4-aad0-4d4a-8f8e-8d77eb896444
D54Dn13F02,pMGE.54.SPARCL1,77a864e4-8dee-4d2b-8621-42429c356c35
D54Dn13F06,pMGE.54.SPARCL1,e39207a3-8f2f-47c1-97e5-302478b5f51a
D54Dn13F07,pMGE.54.SPARCL1,5fbe36a3-2cd9-4977-ae86-9f9d6c67545d
D54Dn13F10,pMGE.54.SPARCL1,2fdbeaec-ff43-4de9-9a30-a8b2d43b7de5
